['idData', 'Label Aktual', 'Hasil Klasifikasi', 'Akurasi']
[300, 3, 3, '58.666666666666664%']
[482, 4, 9]
[483, 4, 1]
[484, 4, 4]
[485, 4, 9]
[486, 4, 4]
[487, 4, 9]
[488, 4, 9]
[489, 4, 7]
[490, 4, 9]
[491, 4, 4]
[492, 4, 9]
[493, 4, 9]
[494, 4, 7]
[495, 4, 4]
[496, 4, 7]
[497, 4, 4]
[498, 4, 9]
[499, 4, 4]
[500, 5, 3]
[501, 5, 7]
[502, 5, 5]
[503, 5, 5]
[504, 5, 5]
[505, 5, 3]
[506, 5, 6]
[507, 5, 6]
[508, 5, 6]
[509, 5, 5]
[510, 5, 5]
[511, 5, 5]
[512, 5, 8]
[513, 5, 5]
[514, 5, 5]
[515, 5, 1]
[516, 5, 6]
[517, 5, 5]
[518, 5, 9]
[519, 5, 5]
[520, 5, 5]
[521, 5, 9]
[522, 5, 8]
[523, 5, 5]
[524, 5, 6]
[525, 5, 0]
[526, 5, 5]
[527, 5, 5]
[528, 5, 5]
[529, 5, 5]
[530, 5, 5]
[531, 5, 5]
[532, 5, 5]
[533, 5, 7]
[534, 5, 6]
[535, 5, 6]
[536, 5, 8]
[537, 5, 3]
[538, 5, 6]
[539, 5, 5]
[540, 5, 8]
[541, 5, 8]
[542, 5, 9]
[543, 5, 3]
[544, 5, 9]
[545, 5, 5]
[546, 5, 9]
[547, 5, 5]
[548, 5, 3]
[549, 5, 5]
[550, 5, 3]
[551, 5, 5]
[552, 5, 5]
[553, 5, 5]
[554, 5, 5]
[555, 5, 5]
[556, 5, 5]
[557, 5, 8]
[558, 5, 5]
[559, 5, 5]
[560, 5, 5]
[561, 5, 9]
[562, 5, 5]
[563, 5, 6]
[564, 5, 5]
[565, 5, 5]
[566, 5, 5]
[567, 5, 9]
[568, 5, 5]
[569, 5, 5]
[570, 5, 7]
[571, 5, 9]
[572, 5, 5]
[573, 5, 5]
[574, 5, 5]
[575, 5, 5]
[576, 5, 5]
[577, 5, 5]
[578, 5, 8]
[579, 5, 9]
[580, 5, 5]
[581, 5, 8]
[582, 5, 5]
[583, 5, 5]
[584, 5, 5]
[585, 5, 3]
[586, 5, 5]
[587, 5, 5]
[588, 5, 5]
[589, 5, 5]
[590, 5, 9]
[591, 5, 5]
[592, 5, 5]
[593, 5, 5]
[594, 5, 5]
[595, 5, 5]
[596, 5, 9]
[597, 5, 8]
[598, 5, 5]
[599, 5, 0]
