['idData', 'Label Aktual', 'Hasil Klasifikasi', 'Akurasi']
[1200, 4, 4, '77.66666666666666%']
[1425, 8, 8]
[1426, 8, 8]
[1427, 8, 3]
[1428, 8, 8]
[1429, 8, 3]
[1430, 8, 8]
[1431, 8, 8]
[1432, 8, 3]
[1433, 8, 8]
[1434, 8, 9]
[1435, 8, 8]
[1436, 8, 8]
[1437, 8, 8]
[1438, 8, 8]
[1439, 8, 1]
[1440, 8, 8]
[1441, 8, 8]
[1442, 8, 5]
[1443, 8, 1]
[1444, 8, 8]
[1445, 8, 8]
[1446, 8, 8]
[1447, 8, 8]
[1448, 8, 8]
[1449, 8, 8]
[1450, 9, 9]
[1451, 9, 9]
[1452, 9, 9]
[1453, 9, 9]
[1454, 9, 9]
[1455, 9, 9]
[1456, 9, 9]
[1457, 9, 9]
[1458, 9, 9]
[1459, 9, 9]
[1460, 9, 9]
[1461, 9, 7]
[1462, 9, 9]
[1463, 9, 2]
[1464, 9, 9]
[1465, 9, 9]
[1466, 9, 9]
[1467, 9, 9]
[1468, 9, 9]
[1469, 9, 9]
[1470, 9, 9]
[1471, 9, 9]
[1472, 9, 9]
[1473, 9, 9]
[1474, 9, 9]
[1475, 9, 9]
[1476, 9, 9]
[1477, 9, 9]
[1478, 9, 9]
[1479, 9, 9]
[1480, 9, 9]
[1481, 9, 9]
[1482, 9, 9]
[1483, 9, 9]
[1484, 9, 9]
[1485, 9, 2]
[1486, 9, 9]
[1487, 9, 9]
[1488, 9, 9]
[1489, 9, 9]
[1490, 9, 9]
[1491, 9, 9]
[1492, 9, 7]
[1493, 9, 9]
[1494, 9, 9]
[1495, 9, 9]
[1496, 9, 9]
[1497, 9, 9]
[1498, 9, 9]
[1499, 9, 9]
